url,http_status,final_url,redirect_hops,canonical,self_canonical,x_robots_tag,robots_meta,h1_count,indexable,title,meta_description
"https://southeastroofing.llc/service-areas/diamondhead",200,"https://southeastroofing.llc/service-areas/diamondhead",0,"https://southeastroofing.llc/service-areas/diamondhead",yes,"none","none",1,yes,"Roofing Contractor in Diamondhead; MS | Southeast Roofing","Roof replacement and repair in Diamondhead; MS — the planned community on the Bay of St. Louis; served by a GAF-certified contractor with itemized proposals."
"https://southeastroofing.llc/service-areas/saucier",200,"https://southeastroofing.llc/service-areas/saucier",0,"https://southeastroofing.llc/service-areas/saucier",yes,"none","none",1,yes,"Roofing Contractor in Saucier; MS | Southeast Roofing","Roof replacement and repair in Saucier; MS — Harrison County&#x27;s country side; between De Soto National Forest and the Coast; served from Hattiesburg."
"https://southeastroofing.llc/service-areas/bay-st-louis",200,"https://southeastroofing.llc/service-areas/bay-st-louis",0,"https://southeastroofing.llc/service-areas/bay-st-louis",yes,"none","none",1,yes,"Roofing Contractor in Bay St. Louis; MS | Southeast Roofing","Roof replacement and repair in Bay St. Louis; MS — Old Town cottages to bayfront homes; from a MSBOC-licensed contractor that takes Hancock County wind seriously."
"https://southeastroofing.llc/service-areas/long-beach",200,"https://southeastroofing.llc/service-areas/long-beach",0,"https://southeastroofing.llc/service-areas/long-beach",yes,"none","none",1,yes,"Roofing Contractor in Long Beach; MS | Southeast Roofing","Roof replacement and repair in Long Beach; MS — the Friendly City&#x27;s neighborhoods from the beach to the college; roofed to coastal wind standards."
"https://southeastroofing.llc/service-areas/d-iberville",200,"https://southeastroofing.llc/service-areas/d-iberville",0,"https://southeastroofing.llc/service-areas/d-iberville",yes,"none","none",1,yes,"Roofing Contractor in D&#x27;Iberville; MS | Southeast Roofing","Roof replacement and repair in D&#x27;Iberville; MS — the Back Bay city at I-10 and I-110; residential and commercial roofing from a GAF-certified contractor."
"https://southeastroofing.llc/service-areas/pass-christian",200,"https://southeastroofing.llc/service-areas/pass-christian",0,"https://southeastroofing.llc/service-areas/pass-christian",yes,"none","none",1,yes,"Roofing Contractor in Pass Christian; MS | Southeast Roofing","Roof replacement and repair in Pass Christian; MS — Scenic Drive to the harbor; built to the wind standard a town that survived Camille and Katrina demands."
"https://southeastroofing.llc/service-areas/moss-point",200,"https://southeastroofing.llc/service-areas/moss-point",0,"https://southeastroofing.llc/service-areas/moss-point",yes,"none","none",1,yes,"Roofing Contractor in Moss Point; MS | Southeast Roofing","Roof replacement and repair in Moss Point; MS — the River City on the Pascagoula and Escatawpa; roofed for Jackson County wind; rain; and river humidity."
"https://southeastroofing.llc/service-areas/waynesboro",200,"https://southeastroofing.llc/service-areas/waynesboro",0,"https://southeastroofing.llc/service-areas/waynesboro",yes,"none","none",1,yes,"Roofing Contractor in Waynesboro; MS | Southeast Roofing","Roof replacement; repair; and storm response in Waynesboro; MS — GAF-certified roofing for Wayne County; an hour east of our Hattiesburg office."
"https://southeastroofing.llc/service-areas/pascagoula",200,"https://southeastroofing.llc/service-areas/pascagoula",0,"https://southeastroofing.llc/service-areas/pascagoula",yes,"none","none",1,yes,"Roofing Contractor in Pascagoula; MS | Southeast Roofing","Roof replacement and repair in Pascagoula; MS — the Jackson County seat and shipbuilding city; with residential and commercial roofing built for Gulf-front wind."
"https://southeastroofing.llc/service-areas/crystal-springs",200,"https://southeastroofing.llc/service-areas/crystal-springs",0,"https://southeastroofing.llc/service-areas/crystal-springs",yes,"none","none",1,yes,"Roofing Contractor in Crystal Springs; MS | Southeast Roofing","Roof replacement; repair; and storm response in Crystal Springs; MS — GAF-certified roofing for Copiah County along the I-55 corridor."
"https://southeastroofing.llc/learn/materials/architectural-vs-3-tab-shingles",200,"https://southeastroofing.llc/learn/materials/architectural-vs-3-tab-shingles",0,"https://southeastroofing.llc/learn/materials/architectural-vs-3-tab-shingles",yes,"none","none",1,yes,"Architectural vs 3-Tab Shingles | Southeast Roofing Learning Center","The real differences between 3-tab and architectural shingles — wind ratings; lifespan; looks; and cost — explained by a GAF-certified Mississippi roofer; with GAF&#x27;s own comparison tools."
"https://southeastroofing.llc/learn/storm-prep/hurricane-season-roof-checklist",200,"https://southeastroofing.llc/learn/storm-prep/hurricane-season-roof-checklist",0,"https://southeastroofing.llc/learn/storm-prep/hurricane-season-roof-checklist",yes,"none","none",1,yes,"Hurricane Season Roof Checklist | Southeast Roofing Learning Center","What to check on your roof before June 1; what to do when a storm is named; and the first moves after it passes — a practical checklist from Mississippi roofers."
"https://southeastroofing.llc/learn/materials/parts-of-a-roof-explained",200,"https://southeastroofing.llc/learn/materials/parts-of-a-roof-explained",0,"https://southeastroofing.llc/learn/materials/parts-of-a-roof-explained",yes,"none","none",1,yes,"Parts of a Roof Explained | Southeast Roofing Learning Center","Decking; underlayment; ice and water shield; starter strip; shingles; ridge vent; flashing — every layer of a roof system explained with interactive diagrams."
"https://southeastroofing.llc/learn/metal-roofing/standing-seam-vs-exposed-fastener",200,"https://southeastroofing.llc/learn/metal-roofing/standing-seam-vs-exposed-fastener",0,"https://southeastroofing.llc/learn/metal-roofing/standing-seam-vs-exposed-fastener",yes,"none","none",1,yes,"Standing Seam vs Exposed Fastener Metal Roofing | Southeast Roofing","The two families of metal roofing compared honestly — cost; lifespan; maintenance; and where each one belongs; from crews that install both across South Mississippi."
"https://southeastroofing.llc/learn/insurance-claims/how-roof-insurance-claims-work-mississippi",200,"https://southeastroofing.llc/learn/insurance-claims/how-roof-insurance-claims-work-mississippi",0,"https://southeastroofing.llc/learn/insurance-claims/how-roof-insurance-claims-work-mississippi",yes,"none","none",1,yes,"How Roof Insurance Claims Work in Mississippi | Southeast Roofing","From storm to settled claim: documentation; adjuster meetings; wind deductibles; and where a roofing contractor legitimately helps — explained step by step."
"https://southeastroofing.llc/learn/commercial/tpo-epdm-coatings-flat-roof-guide",200,"https://southeastroofing.llc/learn/commercial/tpo-epdm-coatings-flat-roof-guide",0,"https://southeastroofing.llc/learn/commercial/tpo-epdm-coatings-flat-roof-guide",yes,"none","none",1,yes,"TPO vs EPDM vs Roof Coatings | Southeast Roofing Learning Center","The three moves available on an aging flat roof — TPO; EPDM; or a restorative coating — compared by cost logic; building type; and roof condition."
"https://southeastroofing.llc/learn/maintenance/ten-minute-roof-check",200,"https://southeastroofing.llc/learn/maintenance/ten-minute-roof-check",0,"https://southeastroofing.llc/learn/maintenance/ten-minute-roof-check",yes,"none","none",1,yes,"The 10-Minute Roof Check | Southeast Roofing Learning Center","A twice-a-year; feet-on-the-ground roof check that catches most problems early — what to look for outside; in the attic; and when to call a professional."
"https://southeastroofing.llc/learn/materials/metal-vs-asphalt-shingle-roofing",200,"https://southeastroofing.llc/learn/materials/metal-vs-asphalt-shingle-roofing",0,"https://southeastroofing.llc/learn/materials/metal-vs-asphalt-shingle-roofing",yes,"none","none",1,yes,"Metal vs Asphalt Shingle Roofing in Mississippi | Southeast Roofing","An honest comparison of metal and asphalt shingle roofing for South Mississippi homes — cost; lifespan; storm performance; and energy — from a GAF-certified roofer that installs both."
"https://southeastroofing.llc/learn/cost-guides/roof-replacement-cost-south-mississippi",200,"https://southeastroofing.llc/learn/cost-guides/roof-replacement-cost-south-mississippi",0,"https://southeastroofing.llc/learn/cost-guides/roof-replacement-cost-south-mississippi",yes,"none","none",1,yes,"Roof Replacement Cost in South Mississippi | Southeast Roofing","Honest roof replacement pricing for South Mississippi: what drives the number; a real itemized example; and why per-square teaser prices mislead."
"https://southeastroofing.llc/learn/cost-guides/roof-financing-options-mississippi",200,"https://southeastroofing.llc/learn/cost-guides/roof-financing-options-mississippi",0,"https://southeastroofing.llc/learn/cost-guides/roof-financing-options-mississippi",yes,"none","none",1,yes,"Roof Financing in Mississippi | $0-Down Options | Southeast Roofing","How to pay for a new roof in Mississippi — insurance; cash; and $0-down financing through our partner GoodLeap — plus honest ways to keep the total down."
"https://southeastroofing.llc/learn/hiring/how-to-choose-a-roofing-contractor",200,"https://southeastroofing.llc/learn/hiring/how-to-choose-a-roofing-contractor",0,"https://southeastroofing.llc/learn/hiring/how-to-choose-a-roofing-contractor",yes,"none","none",1,yes,"How to Choose a Roofing Contractor in Mississippi | Southeast Roofing","How to vet a roofer in Mississippi and steer clear of storm-chasing scams — license; insurance; local reputation; itemized proposals; and the red flags worth walking away from."
"https://southeastroofing.llc/learn/storm-prep/what-to-do-after-storm-damage",200,"https://southeastroofing.llc/learn/storm-prep/what-to-do-after-storm-damage",0,"https://southeastroofing.llc/learn/storm-prep/what-to-do-after-storm-damage",yes,"none","none",1,yes,"What to Do After Roof Storm Damage in Mississippi | Southeast Roofing","A step-by-step guide to the first hours and days after roof storm damage in Mississippi — staying safe; documenting damage; the insurance clock; and choosing the right roofer."
"https://southeastroofing.llc/learn/maintenance/how-long-does-a-roof-last",200,"https://southeastroofing.llc/learn/maintenance/how-long-does-a-roof-last",0,"https://southeastroofing.llc/learn/maintenance/how-long-does-a-roof-last",yes,"none","none",1,yes,"How Long Does a Roof Last in South Mississippi? | Southeast Roofing","Typical roof lifespans by material in South Mississippi — asphalt shingle; metal; and commercial systems — plus what actually shortens or extends the years you get."
"https://southeastroofing.llc/learn/maintenance/signs-you-need-a-new-roof",200,"https://southeastroofing.llc/learn/maintenance/signs-you-need-a-new-roof",0,"https://southeastroofing.llc/learn/maintenance/signs-you-need-a-new-roof",yes,"none","none",1,yes,"Signs You Need a New Roof | Southeast Roofing","The warning signs your roof is failing — from the attic; the ground; and after storms — and which ones mean &#x27;call now&#x27; versus &#x27;keep an eye on it.&#x27;"
"https://southeastroofing.llc/learn/commercial/commercial-roof-replacement-guide",200,"https://southeastroofing.llc/learn/commercial/commercial-roof-replacement-guide",0,"https://southeastroofing.llc/learn/commercial/commercial-roof-replacement-guide",yes,"none","none",1,yes,"Commercial Roof Replacement Guide for Building Owners | Southeast Roofing","What South Mississippi building owners should know before a commercial roof replacement — repair vs. restore vs. replace; choosing a system; minimizing disruption; and budgeting."
"https://southeastroofing.llc/learn/maintenance/roof-repair-vs-replacement",200,"https://southeastroofing.llc/learn/maintenance/roof-repair-vs-replacement",0,"https://southeastroofing.llc/learn/maintenance/roof-repair-vs-replacement",yes,"none","none",1,yes,"Roof Repair vs. Replacement: How to Decide | Southeast Roofing","How to tell whether your roof needs a repair or a full replacement — the signs for each; the gray areas; and the insurance timing — from a Hattiesburg roofer who&#x27;ll recommend the cheaper path when it&#x27;s enough."
"https://southeastroofing.llc/blog/new-website-real-photos-real-proposals",200,"https://southeastroofing.llc/blog/new-website-real-photos-real-proposals",0,"https://southeastroofing.llc/blog/new-website-real-photos-real-proposals",yes,"none","none",1,yes,"Our New Website | Southeast Roofing Blog","Southeast Roofing&#x27;s new site is live: a gallery of real completed roofs across South Mississippi; a real itemized proposal you can explore; and 31 community pages."
"https://southeastroofing.llc/projects/seamless-6-k-style-gutters-in-musket-brown-petal-ms-an5u",200,"https://southeastroofing.llc/projects/seamless-6-k-style-gutters-in-musket-brown-petal-ms-an5u",0,"https://southeastroofing.llc/projects/seamless-6-k-style-gutters-in-musket-brown-petal-ms-an5u",yes,"none","none",1,yes,"Seamless 6&quot; K-style Gutters in Musket Brown — Petal; MS","Residential Seamless 6&quot; K-style gutters in Petal; MS by Southeast Roofing."
"https://southeastroofing.llc/projects/gaf-timberline-hdz-shingle-roof-in-hickory-hattiesburg-ms-mder",200,"https://southeastroofing.llc/projects/gaf-timberline-hdz-shingle-roof-in-hickory-hattiesburg-ms-mder",0,"https://southeastroofing.llc/projects/gaf-timberline-hdz-shingle-roof-in-hickory-hattiesburg-ms-mder",yes,"none","none",1,yes,"GAF Timberline HDZ Shingle Roof in Hickory — Hattiesburg; MS","Residential GAF Timberline HDZ shingle roof in Hattiesburg; MS by Southeast Roofing."
"https://southeastroofing.llc/projects/29ga-gibraltar-rib-metal-roof-in-burgundy-hattiesburg-ms-tajr",200,"https://southeastroofing.llc/projects/29ga-gibraltar-rib-metal-roof-in-burgundy-hattiesburg-ms-tajr",0,"https://southeastroofing.llc/projects/29ga-gibraltar-rib-metal-roof-in-burgundy-hattiesburg-ms-tajr",yes,"none","none",1,yes,"29ga Gibraltar Rib Metal Roof in Burgundy — Hattiesburg; MS","Residential 29ga Gibraltar Rib metal roof in Hattiesburg; MS by Southeast Roofing."
